,company,line,departure_time,arrival_time,start_stop,end_stop,start_stop_lat,start_stop_lon,end_stop_lat,end_stop_lon
832,MPK Autobusy,A,10:40:00,10:43:00,Berenta,KROMERA,51.13578,17.05758711,51.13164737,17.06263024
833,MPK Autobusy,A,10:43:00,10:45:00,KROMERA,Mosty Warszawskie,51.13164737,17.06263024,51.12800137,17.05485837
834,MPK Autobusy,A,10:45:00,10:47:00,Mosty Warszawskie,Wyszyńskiego,51.12800137,17.05485837,51.12268089,17.05257537
835,MPK Autobusy,A,10:47:00,10:49:00,Wyszyńskiego,Ogród Botaniczny,51.12268089,17.05257537,51.1161181,17.05107322
836,MPK Autobusy,A,10:49:00,10:51:00,Ogród Botaniczny,Katedra,51.1161181,17.05107322,51.1133059,17.04984723
837,MPK Autobusy,A,10:51:00,10:52:00,Katedra,Urząd Wojewódzki (Muzeum Narodowe),51.1133059,17.04984723,51.10991254,17.04769052
838,MPK Autobusy,A,10:52:00,10:53:00,Urząd Wojewódzki (Muzeum Narodowe),Poczta Główna,51.10991254,17.04769052,51.1078565,17.04563742
839,MPK Autobusy,A,10:53:00,10:55:00,Poczta Główna,skwer Krasińskiego,51.1078565,17.04563742,51.104088,17.041002
840,MPK Autobusy,A,10:55:00,10:56:00,skwer Krasińskiego,Wzgórze Partyzantów,51.104088,17.041002,51.10378692,17.03849027
841,MPK Autobusy,A,10:56:00,10:58:00,Wzgórze Partyzantów,Renoma,51.10378692,17.03849027,51.10412651,17.03231779
842,MPK Autobusy,A,10:58:00,11:00:00,Renoma,Arkady (Capitol),51.10412651,17.03231779,51.1020902,17.02946781
843,MPK Autobusy,A,11:00:00,11:04:00,Arkady (Capitol),Pl. Hirszfelda,51.1020902,17.02946781,51.09448977,17.01633481
844,MPK Autobusy,A,11:04:00,11:06:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
845,MPK Autobusy,A,11:06:00,11:08:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
846,MPK Autobusy,A,11:08:00,11:10:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
847,MPK Autobusy,A,11:10:00,11:12:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
848,MPK Autobusy,A,11:12:00,11:15:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
849,MPK Autobusy,A,11:15:00,11:16:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
850,MPK Autobusy,A,11:16:00,11:18:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
851,MPK Autobusy,A,11:18:00,11:20:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
852,MPK Autobusy,A,11:20:00,11:21:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
853,MPK Autobusy,A,11:21:00,11:22:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
854,MPK Autobusy,A,11:22:00,11:23:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
855,MPK Autobusy,A,11:23:00,11:24:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
856,MPK Autobusy,A,11:24:00,11:25:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
857,MPK Autobusy,A,11:25:00,11:27:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
858,MPK Autobusy,A,11:27:00,11:28:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
859,MPK Autobusy,A,11:28:00,11:29:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
860,MPK Autobusy,A,11:29:00,11:31:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
861,MPK Autobusy,A,11:55:00,11:56:00,KRZYKI,Sowia,51.07488366,17.00656861,51.07379262,17.00184494
862,MPK Autobusy,A,11:56:00,11:57:00,Sowia,Chłodna,51.07379262,17.00184494,51.07512234,16.99667086
863,MPK Autobusy,A,11:57:00,11:58:00,Chłodna,Wawrzyniaka,51.07512234,16.99667086,51.078074,16.9982022
864,MPK Autobusy,A,11:58:00,12:00:00,Wawrzyniaka,Rymarska,51.078074,16.9982022,51.0793232,16.99125798
865,MPK Autobusy,A,12:00:00,12:01:00,Rymarska,RACŁAWICKA,51.0793232,16.99125798,51.077395,16.983938
866,MPK Autobusy,A,12:01:00,12:02:00,RACŁAWICKA,Bukowskiego,51.077395,16.983938,51.07670719,16.97736107
867,MPK Autobusy,A,12:02:00,12:03:00,Bukowskiego,Stanki,51.07670719,16.97736107,51.07632585,16.97206692
868,MPK Autobusy,A,12:03:00,12:04:00,Stanki,Kadłubka,51.07632585,16.97206692,51.07647653,16.96866058
869,MPK Autobusy,A,12:04:00,12:05:00,Kadłubka,Wiejska,51.07647653,16.96866058,51.07763602,16.96391602
870,MPK Autobusy,A,12:05:00,12:06:00,Wiejska,Solskiego,51.07763602,16.96391602,51.08179036,16.96866979
871,MPK Autobusy,A,12:06:00,12:09:00,Solskiego,GRABISZYŃSKA (Cmentarz),51.08179036,16.96866979,51.0896217,16.97666221
872,MPK Autobusy,A,12:09:00,12:11:00,GRABISZYŃSKA (Cmentarz),FAT,51.0896217,16.97666221,51.09375561,16.98037615
873,MPK Autobusy,A,12:11:00,12:13:00,FAT,Aleja Pracy,51.09375561,16.98037615,51.09225862,16.98641641
874,MPK Autobusy,A,12:13:00,12:15:00,Aleja Pracy,Inżynierska,51.09225862,16.98641641,51.09454012,16.99196391
875,MPK Autobusy,A,12:15:00,12:17:00,Inżynierska,Krucza (Mielecka),51.09454012,16.99196391,51.09325606,17.00249247
876,MPK Autobusy,A,12:17:00,12:18:00,Krucza (Mielecka),Krucza,51.09325606,17.00249247,51.09342283,17.0083676
877,MPK Autobusy,A,12:18:00,12:20:00,Krucza,Pl. Hirszfelda,51.09342283,17.0083676,51.09382147,17.01795905
878,MPK Autobusy,A,12:20:00,12:26:00,Pl. Hirszfelda,Arkady (Capitol),51.09382147,17.01795905,51.10203906,17.02983653
879,MPK Autobusy,A,12:26:00,12:29:00,Arkady (Capitol),Dworzec Główny (Dworcowa),51.10203906,17.02983653,51.10114919,17.04001736
880,MPK Autobusy,A,12:29:00,12:31:00,Dworzec Główny (Dworcowa),skwer Krasińskiego,51.10114919,17.04001736,51.103441,17.04226
881,MPK Autobusy,A,12:31:00,12:32:00,skwer Krasińskiego,Krasińskiego,51.103441,17.04226,51.10585896,17.04334082
882,MPK Autobusy,A,12:32:00,12:35:00,Krasińskiego,Urząd Wojewódzki (Muzeum Narodowe),51.10585896,17.04334082,51.11044991,17.04858192
883,MPK Autobusy,A,12:35:00,12:36:00,Urząd Wojewódzki (Muzeum Narodowe),Katedra,51.11044991,17.04858192,51.11419938,17.05079812
884,MPK Autobusy,A,12:36:00,12:38:00,Katedra,Ogród Botaniczny,51.11419938,17.05079812,51.11715674,17.05147222
885,MPK Autobusy,A,12:38:00,12:40:00,Ogród Botaniczny,Wyszyńskiego,51.11715674,17.05147222,51.1227988,17.0528858
886,MPK Autobusy,A,12:40:00,12:41:00,Wyszyńskiego,Damrota,51.1227988,17.0528858,51.12648854,17.0548761
887,MPK Autobusy,A,12:41:00,12:44:00,Damrota,KROMERA,51.12648854,17.0548761,51.13237794,17.06301095
888,MPK Autobusy,A,12:44:00,12:46:00,KROMERA,Berenta,51.13237794,17.06301095,51.1355112,17.05758582
889,MPK Autobusy,A,12:46:00,12:48:00,Berenta,pl. Daniłowskiego,51.1355112,17.05758582,51.13881054,17.06030177
890,MPK Autobusy,A,12:48:00,12:49:00,pl. Daniłowskiego,Przybyszewskiego,51.13881054,17.06030177,51.14011673,17.06296696
891,MPK Autobusy,A,12:49:00,12:50:00,Przybyszewskiego,Czajkowskiego,51.14011673,17.06296696,51.13916433,17.06510721
892,MPK Autobusy,A,12:50:00,12:52:00,Czajkowskiego,KOSZAROWA (Uniwersytet),51.13916433,17.06510721,51.14049516,17.06847989
893,MPK Autobusy,A,12:52:00,12:53:00,KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),51.14049516,17.06847989,51.14166292,17.06477615
894,MPK Autobusy,A,13:07:00,13:09:00,KOSZAROWA (Szpital),pl. Daniłowskiego,51.14166292,17.06477615,51.13845372,17.05991231
895,MPK Autobusy,A,13:09:00,13:10:00,pl. Daniłowskiego,Berenta,51.13845372,17.05991231,51.13578,17.05758711
896,MPK Autobusy,A,13:10:00,13:13:00,Berenta,KROMERA,51.13578,17.05758711,51.13164737,17.06263024
897,MPK Autobusy,A,13:13:00,13:15:00,KROMERA,Mosty Warszawskie,51.13164737,17.06263024,51.12800137,17.05485837
898,MPK Autobusy,A,13:15:00,13:17:00,Mosty Warszawskie,Wyszyńskiego,51.12800137,17.05485837,51.12268089,17.05257537
899,MPK Autobusy,A,13:17:00,13:19:00,Wyszyńskiego,Ogród Botaniczny,51.12268089,17.05257537,51.1161181,17.05107322
900,MPK Autobusy,A,13:19:00,13:21:00,Ogród Botaniczny,Katedra,51.1161181,17.05107322,51.1133059,17.04984723
901,MPK Autobusy,A,13:21:00,13:22:00,Katedra,Urząd Wojewódzki (Muzeum Narodowe),51.1133059,17.04984723,51.10991254,17.04769052
902,MPK Autobusy,A,13:22:00,13:23:00,Urząd Wojewódzki (Muzeum Narodowe),Poczta Główna,51.10991254,17.04769052,51.1078565,17.04563742
903,MPK Autobusy,A,13:23:00,13:25:00,Poczta Główna,skwer Krasińskiego,51.1078565,17.04563742,51.104088,17.041002
904,MPK Autobusy,A,13:25:00,13:26:00,skwer Krasińskiego,Wzgórze Partyzantów,51.104088,17.041002,51.10378692,17.03849027
905,MPK Autobusy,A,13:26:00,13:28:00,Wzgórze Partyzantów,Renoma,51.10378692,17.03849027,51.10412651,17.03231779
906,MPK Autobusy,A,13:28:00,13:30:00,Renoma,Arkady (Capitol),51.10412651,17.03231779,51.1020902,17.02946781
907,MPK Autobusy,A,13:30:00,13:34:00,Arkady (Capitol),Pl. Hirszfelda,51.1020902,17.02946781,51.09448977,17.01633481
908,MPK Autobusy,A,13:34:00,13:36:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
909,MPK Autobusy,A,13:36:00,13:38:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
910,MPK Autobusy,A,13:38:00,13:40:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
911,MPK Autobusy,A,13:40:00,13:42:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
912,MPK Autobusy,A,13:42:00,13:45:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
913,MPK Autobusy,A,13:45:00,13:46:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
914,MPK Autobusy,A,13:46:00,13:48:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
915,MPK Autobusy,A,13:48:00,13:50:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
916,MPK Autobusy,A,13:50:00,13:51:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
917,MPK Autobusy,A,13:51:00,13:52:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
918,MPK Autobusy,A,13:52:00,13:53:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
919,MPK Autobusy,A,13:53:00,13:54:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
920,MPK Autobusy,A,13:54:00,13:55:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
921,MPK Autobusy,A,13:55:00,13:57:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
922,MPK Autobusy,A,13:57:00,13:58:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
923,MPK Autobusy,A,13:58:00,13:59:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
924,MPK Autobusy,A,13:59:00,14:01:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
925,MPK Autobusy,A,14:25:00,14:26:00,KRZYKI,Sowia,51.07488366,17.00656861,51.07379262,17.00184494
926,MPK Autobusy,A,14:26:00,14:27:00,Sowia,Chłodna,51.07379262,17.00184494,51.07512234,16.99667086
927,MPK Autobusy,A,14:27:00,14:28:00,Chłodna,Wawrzyniaka,51.07512234,16.99667086,51.078074,16.9982022
928,MPK Autobusy,A,14:28:00,14:30:00,Wawrzyniaka,Rymarska,51.078074,16.9982022,51.0793232,16.99125798
929,MPK Autobusy,A,14:30:00,14:31:00,Rymarska,RACŁAWICKA,51.0793232,16.99125798,51.077395,16.983938
930,MPK Autobusy,A,14:31:00,14:32:00,RACŁAWICKA,Bukowskiego,51.077395,16.983938,51.07670719,16.97736107
931,MPK Autobusy,A,14:32:00,14:33:00,Bukowskiego,Stanki,51.07670719,16.97736107,51.07632585,16.97206692
932,MPK Autobusy,A,14:33:00,14:34:00,Stanki,Kadłubka,51.07632585,16.97206692,51.07647653,16.96866058
933,MPK Autobusy,A,14:34:00,14:35:00,Kadłubka,Wiejska,51.07647653,16.96866058,51.07763602,16.96391602
934,MPK Autobusy,A,14:35:00,14:36:00,Wiejska,Solskiego,51.07763602,16.96391602,51.08179036,16.96866979
935,MPK Autobusy,A,14:36:00,14:39:00,Solskiego,GRABISZYŃSKA (Cmentarz),51.08179036,16.96866979,51.0896217,16.97666221
936,MPK Autobusy,A,14:39:00,14:41:00,GRABISZYŃSKA (Cmentarz),FAT,51.0896217,16.97666221,51.09375561,16.98037615
937,MPK Autobusy,A,14:41:00,14:43:00,FAT,Aleja Pracy,51.09375561,16.98037615,51.09225862,16.98641641
938,MPK Autobusy,A,14:43:00,14:45:00,Aleja Pracy,Inżynierska,51.09225862,16.98641641,51.09454012,16.99196391
939,MPK Autobusy,A,14:45:00,14:47:00,Inżynierska,Krucza (Mielecka),51.09454012,16.99196391,51.09325606,17.00249247
940,MPK Autobusy,A,14:47:00,14:48:00,Krucza (Mielecka),Krucza,51.09325606,17.00249247,51.09342283,17.0083676
941,MPK Autobusy,A,14:48:00,14:50:00,Krucza,Pl. Hirszfelda,51.09342283,17.0083676,51.09382147,17.01795905
942,MPK Autobusy,A,14:50:00,14:56:00,Pl. Hirszfelda,Arkady (Capitol),51.09382147,17.01795905,51.10203906,17.02983653
943,MPK Autobusy,A,14:56:00,14:59:00,Arkady (Capitol),Dworzec Główny (Dworcowa),51.10203906,17.02983653,51.10114919,17.04001736
944,MPK Autobusy,A,14:59:00,15:01:00,Dworzec Główny (Dworcowa),skwer Krasińskiego,51.10114919,17.04001736,51.103441,17.04226
945,MPK Autobusy,A,15:01:00,15:02:00,skwer Krasińskiego,Krasińskiego,51.103441,17.04226,51.10585896,17.04334082
946,MPK Autobusy,A,15:02:00,15:05:00,Krasińskiego,Urząd Wojewódzki (Muzeum Narodowe),51.10585896,17.04334082,51.11044991,17.04858192
947,MPK Autobusy,A,15:05:00,15:06:00,Urząd Wojewódzki (Muzeum Narodowe),Katedra,51.11044991,17.04858192,51.11419938,17.05079812
948,MPK Autobusy,A,15:06:00,15:08:00,Katedra,Ogród Botaniczny,51.11419938,17.05079812,51.11715674,17.05147222
949,MPK Autobusy,A,15:08:00,15:10:00,Ogród Botaniczny,Wyszyńskiego,51.11715674,17.05147222,51.1227988,17.0528858
950,MPK Autobusy,A,15:10:00,15:11:00,Wyszyńskiego,Damrota,51.1227988,17.0528858,51.12648854,17.0548761
951,MPK Autobusy,A,15:11:00,15:14:00,Damrota,KROMERA,51.12648854,17.0548761,51.13237794,17.06301095
952,MPK Autobusy,A,15:14:00,15:16:00,KROMERA,Berenta,51.13237794,17.06301095,51.1355112,17.05758582
953,MPK Autobusy,A,15:16:00,15:18:00,Berenta,pl. Daniłowskiego,51.1355112,17.05758582,51.13881054,17.06030177
954,MPK Autobusy,A,15:18:00,15:19:00,pl. Daniłowskiego,Przybyszewskiego,51.13881054,17.06030177,51.14011673,17.06296696
955,MPK Autobusy,A,15:19:00,15:20:00,Przybyszewskiego,Czajkowskiego,51.14011673,17.06296696,51.13916433,17.06510721
956,MPK Autobusy,A,15:20:00,15:22:00,Czajkowskiego,KOSZAROWA (Uniwersytet),51.13916433,17.06510721,51.14049516,17.06847989
957,MPK Autobusy,A,15:22:00,15:23:00,KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),51.14049516,17.06847989,51.14166292,17.06477615
958,MPK Autobusy,A,15:37:00,15:39:00,KOSZAROWA (Szpital),pl. Daniłowskiego,51.14166292,17.06477615,51.13845372,17.05991231
959,MPK Autobusy,A,15:39:00,15:40:00,pl. Daniłowskiego,Berenta,51.13845372,17.05991231,51.13578,17.05758711
960,MPK Autobusy,A,15:40:00,15:43:00,Berenta,KROMERA,51.13578,17.05758711,51.13164737,17.06263024
961,MPK Autobusy,A,15:43:00,15:45:00,KROMERA,Mosty Warszawskie,51.13164737,17.06263024,51.12800137,17.05485837
962,MPK Autobusy,A,15:45:00,15:47:00,Mosty Warszawskie,Wyszyńskiego,51.12800137,17.05485837,51.12268089,17.05257537
963,MPK Autobusy,A,15:47:00,15:49:00,Wyszyńskiego,Ogród Botaniczny,51.12268089,17.05257537,51.1161181,17.05107322
964,MPK Autobusy,A,15:49:00,15:51:00,Ogród Botaniczny,Katedra,51.1161181,17.05107322,51.1133059,17.04984723
965,MPK Autobusy,A,15:51:00,15:52:00,Katedra,Urząd Wojewódzki (Muzeum Narodowe),51.1133059,17.04984723,51.10991254,17.04769052
966,MPK Autobusy,A,15:52:00,15:53:00,Urząd Wojewódzki (Muzeum Narodowe),Poczta Główna,51.10991254,17.04769052,51.1078565,17.04563742
967,MPK Autobusy,A,15:53:00,15:55:00,Poczta Główna,skwer Krasińskiego,51.1078565,17.04563742,51.104088,17.041002
968,MPK Autobusy,A,15:55:00,15:56:00,skwer Krasińskiego,Wzgórze Partyzantów,51.104088,17.041002,51.10378692,17.03849027
969,MPK Autobusy,A,15:56:00,15:58:00,Wzgórze Partyzantów,Renoma,51.10378692,17.03849027,51.10412651,17.03231779
970,MPK Autobusy,A,15:58:00,16:00:00,Renoma,Arkady (Capitol),51.10412651,17.03231779,51.1020902,17.02946781
971,MPK Autobusy,A,16:00:00,16:04:00,Arkady (Capitol),Pl. Hirszfelda,51.1020902,17.02946781,51.09448977,17.01633481
972,MPK Autobusy,A,16:04:00,16:06:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
973,MPK Autobusy,A,16:06:00,16:08:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
974,MPK Autobusy,A,16:08:00,16:10:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
975,MPK Autobusy,A,16:10:00,16:12:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
976,MPK Autobusy,A,16:12:00,16:15:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
977,MPK Autobusy,A,16:15:00,16:16:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
978,MPK Autobusy,A,16:16:00,16:18:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
979,MPK Autobusy,A,16:18:00,16:20:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
980,MPK Autobusy,A,16:20:00,16:21:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
981,MPK Autobusy,A,16:21:00,16:22:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
982,MPK Autobusy,A,16:22:00,16:23:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
983,MPK Autobusy,A,16:23:00,16:24:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
984,MPK Autobusy,A,16:24:00,16:25:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
985,MPK Autobusy,A,16:25:00,16:27:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
986,MPK Autobusy,A,16:27:00,16:28:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
987,MPK Autobusy,A,16:28:00,16:29:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
988,MPK Autobusy,A,16:29:00,16:31:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
989,MPK Autobusy,A,16:55:00,16:56:00,KRZYKI,Sowia,51.07488366,17.00656861,51.07379262,17.00184494
990,MPK Autobusy,A,16:56:00,16:57:00,Sowia,Chłodna,51.07379262,17.00184494,51.07512234,16.99667086
991,MPK Autobusy,A,16:57:00,16:58:00,Chłodna,Wawrzyniaka,51.07512234,16.99667086,51.078074,16.9982022
992,MPK Autobusy,A,16:58:00,17:00:00,Wawrzyniaka,Rymarska,51.078074,16.9982022,51.0793232,16.99125798
993,MPK Autobusy,A,17:00:00,17:01:00,Rymarska,RACŁAWICKA,51.0793232,16.99125798,51.077395,16.983938
994,MPK Autobusy,A,17:01:00,17:02:00,RACŁAWICKA,Bukowskiego,51.077395,16.983938,51.07670719,16.97736107
995,MPK Autobusy,A,17:02:00,17:03:00,Bukowskiego,Stanki,51.07670719,16.97736107,51.07632585,16.97206692
996,MPK Autobusy,A,17:03:00,17:04:00,Stanki,Kadłubka,51.07632585,16.97206692,51.07647653,16.96866058
997,MPK Autobusy,A,17:04:00,17:05:00,Kadłubka,Wiejska,51.07647653,16.96866058,51.07763602,16.96391602
998,MPK Autobusy,A,17:05:00,17:06:00,Wiejska,Solskiego,51.07763602,16.96391602,51.08179036,16.96866979
